828;3;"He enrolled at Harvard Medical School for one year, but withdrew following the death of his father in 1881.";EDUCATION
841;3;"She studied acting at the Royal Academy of Dramatic Arts.";EDUCATION
843;2;"Donald Rumsfeld graduated from New Trier High School and attended Princeton University on scholarship (BA, 1954) where he was an accomplished amateur wrestler and served in the United States Navy (1954-57) as a Naval aviator.";EDUCATION
843;4;"He then went on to attend and subsequently drop out of Georgetown University Law Center (1957).";EDUCATION
518;3;"The sportsmanship Roosevelt showed in that fight was long remembered.";CONTROL
856;2;"After graduating from Michigan Agricultural College (now Michigan State), he attended law school at the University of Michigan in 1891 before launching his career as a journalist in 1892 with the Chicago News-Record, where he covered the Pullman Strike and Coxey's Army in 1893.";EDUCATION
861;1;"De Forest went to Mount Hermon School and then enrolled at the Sheffield School of Science at Yale University in 1893.";EDUCATION
865;1;"She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.";EDUCATION
874;2;"He went to school in England and graduated from Harvard University.";EDUCATION
911;3;"She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.";EDUCATION
520;1;"Roosevelt was remarkable for his diverse interests, particularly in leading what he called the 'strenuous life'.";CONTROL
945;3;"William studied law at the Inns of Court in London, returning to Maryland in 1765.";EDUCATION
953;1;"Encke studied mathematics and astronomy from 1811 at the University of Göttingen under Carl Friedrich Gauss; but he enlisted in the Hanseatic Legion for the campaign of 1813–1814, and became lieutenant of artillery in the Prussian service in 1815.";EDUCATION
961;1;"In 1969, Rodham entered Yale Law School where she served on the Board of Editors of Yale Review of Law and Social Action and worked with underprivileged children at the Yale-New Haven Hospital.";EDUCATION
962;4;"Prior to graduating from Maine South High School, she attended Maine East High School, where she served as class president, a member of the student council, a member of the debating team, and as a member of the National Honor Society.";EDUCATION
964;1;"After completing high school in 1965, Rodham enrolled at Wellesley College in Massachusetts where she became active in politics, serving, for a time, as President of the Wellesley College Chapter of the College Republicans.";EDUCATION
971;1;"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.";EDUCATION
521;2;"Roosevelt was distraught, writing in his diary, 'the light has gone out of my life forever'.";CONTROL
973;1;"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.";EDUCATION
985;3;"He acquired his early education in Europe at venerable institutions such as the University of Leiden while accompanying his father while the elder Adams was serving as an American envoy to France and later the Netherlands during the Revolutionary War.";EDUCATION
985;4;"He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.";EDUCATION
992;2;"He attended Florida State Normal and Industrial College and received an LLB from Stetson University, after which he enlisted in the Marine Corps.";EDUCATION
1003;3;"Bush attended high school at the exclusive private St. Albans School in Washington, DC.";EDUCATION
1003;4;"He received his BA in Economics from Tulane University and his MBA from Tulane in 1979.";EDUCATION
523;3;"His father was a New York City philanthropist, merchant, and partner in the glass-importing firm Roosevelt and Son.";CONTROL
1005;3;"She attended Beverly Hills High School, but left to become an actress.";EDUCATION
1007;1;"Soon after, she enrolled at London's Central School of Speech and Drama, where she attended 18 months.";EDUCATION
526;2;"Reynolds was inexperienced and did not know how to tap dance.";CONTROL
1053;1;"Born in Boston into one of the country's most prominent families (both his great-grandfather and his grandfather had been Presidents of the United States), Adams, after his graduation from Harvard in 1858, embarked on a Grand Tour of Europe, during which he also attended lectures in civil law at the University of Berlin.";EDUCATION
1065;1;"Wilhelm was educated at Kassel at the Friedrichsgymnasium and the University of Bonn.";EDUCATION
