721;1;"Juan Bautista Alberdi (29 August 1810 - 19 June 1884) was a political theorist and diplomat, born in San Miguel de Tucumán, province of Tucumán, Argentina.";JOB_TITLE
724;1;"Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.";JOB_TITLE
730;1;"Earling Carothers Garrison (November 20, 1921 - October 21, 1992) — who changed his first name to simply Jim in the early '60s — was District Attorney of New Orleans, Louisiana from 1962 to 1973; he is best known for his investigations into the assassination of President John F. Kennedy.";JOB_TITLE
732;1;"John (Calvin) Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States between 1923 to 1929.";JOB_TITLE
551;5;"The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.";CONTROL
734;2;"He later served as the Governor of Massachusetts.";JOB_TITLE
734;3;"In 1920, he was nominated Vice President under Warren G.Harding.";JOB_TITLE
735;1;"Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.";JOB_TITLE
736;1;"Newton Cannon (May 22, 1781 - September 16, 1841) was Governor of the U.S. State of Tennessee from 1835 to 1839.";JOB_TITLE
553;5;"Hepburn became the talk of New York City and began getting noticed by Hollywood.";CONTROL
737;1;"An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.";JOB_TITLE
738;2;"He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.";JOB_TITLE
746;1;"Janet Flanner (March 13, 1892 - November 7, 1978) was a child of Quakers, an American writer and journalist who served as the Paris correspondent of The New Yorker magazine from its inception in 1925 until she retired in 1975.";JOB_TITLE
749;1;"HRH Prince Pavle of Yugoslavia (April 27, 1893, Saint Petersburg, Russia – September 11, 1976, Paris, France) of the Royal House of Karadjordjevic was regent of Yugoslavia for his nephew, His Majesty King Peter II.";JOB_TITLE
752;1;"I. Lewis "Scooter" Libby Jr. (born August 22, 1950) is the former Chief of Staff and assistant for National Security Affairs to U.S. Vice President Dick Cheney and presidential advisor.";JOB_TITLE
758;1;"James Arlington Wright (December 3, 1927 - March 25, 1980), was an American poet and writer.";JOB_TITLE
767;1;"Nicolas Cage (born January 7, 1964) is an American actor.";JOB_TITLE
789;1;"Robert Strange McNamara (born June 9, 1916) is an American business executive and a former United States Secretary of Defense.";JOB_TITLE
791;2;"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.";JOB_TITLE
791;3;"He left active duty three years later with the rank of lieutenant colonel.";JOB_TITLE
554;1;"When Hepburn was young, she found her older brother, whom she idolized, hanging from the rafters by a rope, dead of an apparent suicide.";CONTROL
793;2;"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.";JOB_TITLE
795;1;"Thomas Jeffrey Hanks (born July 9, 1956) is an American actor famous for playing notable roles in many popular and critically acclaimed movies.";JOB_TITLE
813;3;"Just before the Battle of Fredericksburg, he was promoted to chief of artillery of the VI Corps as a brigadier general, as of November 29, 1862.";JOB_TITLE
814;3;"He graduated from the U.S. Military Academy in 1847 and was commissioned a second lieutenant in the 4th U.S. Artillery.";JOB_TITLE
826;1;"John Francis 'Honey Fitz' Fitzgerald (February 11, 1863–October 2, 1950) was a politician and the grandfather of President John F. Kennedy.";JOB_TITLE
828;4;"He became a banker in Boston and was active in the local Democratic Party.";JOB_TITLE
869;1;"Dame Elizabeth Taylor, DBE, (born February 27, 1932) is an Academy Award winning Anglo-American actress.";JOB_TITLE
554;2;"Her family denied that it was self-inflicted, arguing that he had been a happy boy; rather, they insisted that it must have been an experimentation gone awry.";CONTROL
890;1;"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the 'Baldwin brothers', with brothers Daniel, Stephen and William.";JOB_TITLE
905;1;"Clara Blandick (born June 4, 1881 in Hong Kong; died April 15, 1962 in Hollywood, California) was a twentieth century American actress best known for her portrayl of Auntie Em in the 1939 film The Wizard of Oz.";JOB_TITLE
910;1;"Grace Anna Goodhue Coolidge (January 3, 1879 – July 8, 1957) was wife of Calvin Coolidge and First Lady of the United States from 1923 to 1929.";JOB_TITLE
915;1;"Laurance Spelman Rockefeller (May 26, 1910 – July 11, 2004) was a financier, philanthropist, and conservationist.";JOB_TITLE
922;1;"Erasmus Darwin (December 12, 1731 – April 18, 1802) trained as a physician and wrote extensively on medicine and botany, as well as poetry.";JOB_TITLE
554;3;"Hepburn was devastated by his death, and for years used his birthday as her own.";CONTROL
943;2;"He represented Maryland in the Continental Congress, and in the federal Congress as both the Representative and a U.S. Senator.";JOB_TITLE
950;1;"Johann Franz Encke (September 23, 1791 – August 26, 1865) was a German astronomer, born in Hamburg.";JOB_TITLE
957;1;"Kristen Pfaff (May 26, 1967 - June 15, 1994) was a bass guitarist, best known for her work with Hole.";JOB_TITLE
958;5;"Kristen was a very talented musician and songwriter, and her superb bass playing was one reason for the success of Hole's 1994 album Live Through This.";JOB_TITLE
