544;1;"Leonardo da Vinci (April 15, 1452 – May 2, 1519) was an Italian Renaissance architect, musician, anatomist, inventor, engineer, sculptor, geometer, and painter.";NATIONALITY
549;1;"Katharine Houghton Hepburn (May 12, 1907 – June 29, 2003) was an iconic star of American film, television and stage, widely recognized for her sharp wit, New England gentility and fierce independence.";NATIONALITY
557;2;"Kurt Donald Cobain (February 20, 1967 – ca. April 5, 1994) was the lead singer and guitarist of the American rock band, Nirvana.";NATIONALITY
553;3;"Hepburn was fired from this role as well, though she was eventually rehired when the director could not find anyone to replace her.";CONTROL
655;1;"Robert Brown (July 23, 1921 - November 11, 2003) was a British actor best known for his portrayal of M in the James Bond movies, succeeding Bernard Lee, who passed away in 1981.";NATIONALITY
672;1;"Maria Owings Shriver Schwarzenegger (born November 6, 1955), better known as Maria Shriver, is an American television journalist and the First Lady of California.";NATIONALITY
683;1;"Anton Seidl (7 May 1850 - 28 March 1898) was a Hungarian conductor.";NATIONALITY
687;1;"James Tully (18 September 1915 - 20 May 1992) was a prominent Irish trade unionist, politician and Deputy Leader of the Irish Labour Party who served as a minister in a series of Irish Fine Gael-Labour coalition governments.";NATIONALITY
690;2;"He was an African-American jazz trumpeter, bandleader, singer, and composer.";NATIONALITY
694;1;"Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.";NATIONALITY
696;1;"Lisa Marie Presley (born February 1, 1968 in Memphis, Tennessee) is an American singer, daughter of the singer Elvis Presley and his wife Priscilla Beaulieu.";NATIONALITY
704;1;"Elisha Archibald Manning III (born May 19, 1949) is an American former quarterback in professional American football.";NATIONALITY
709;1;"William Wrigley, Jr. (September 30, 1861–January 26, 1932) was a U.S. chewing gum industrialist.";NATIONALITY
724;1;"Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.";NATIONALITY
575;3;"Bush was elected to a second term in the 2004 election.";CONTROL
775;1;"Stevo Crvenkovski (March 18, 1947 February 4, 2004) was a Macedonian diplomat.";NATIONALITY
789;1;"Robert Strange McNamara (born June 9, 1916) is an American business executive and a former United States Secretary of Defense.";NATIONALITY
795;1;"Thomas Jeffrey Hanks (born July 9, 1956) is an American actor famous for playing notable roles in many popular and critically acclaimed movies.";NATIONALITY
810;1;"Joseph was born in Boston, the son of Patrick J. Kennedy, a successful businessman and Irish Catholic community leader.";NATIONALITY
828;1;"Fitzgerald was born in Boston, Massachusetts, the son of Irish immigrants.";NATIONALITY
576;5;"Harken reported significant financial losses within a year of this sale, triggering allegations of insider trading.";CONTROL
829;1;"Sofia Carmina Coppola (born May 14, 1971 in New York City, New York) is an American film director, actress, producer, and writer.";NATIONALITY
836;1;"Uta Thyra Hagen (June 12, 1919 - January 14, 2004) was a German-born American actress and acting teacher.";NATIONALITY
851;1;"Claude-Louis Navier (born Claude Louis Marie Henri Navier on February 10, 1785 in Dijon, died August 21, 1836 in Paris) was a French engineer and physicist.";NATIONALITY
860;1;"Lee De Forest, (August 26, 1873 – June 30, 1961) was an American inventor with over 300 patents to his name.";NATIONALITY
579;5;"He served as an F-102 pilot until 1972.";CONTROL
868;1;"Taylor was born with dual British and American citizenship.";NATIONALITY
876;1;"Godfrey Lionel Rampling (born May 14, 1909) is a former British athlete and army officer, winner of gold medal in 4x100 m relay at the 1936 Summer Olympics.";NATIONALITY
880;1;"Alexander Gretchaninoff (October 25, 1864 Moscow, – January 3, 1956 New York) was a Russian Romantic composer, a student of Sergei Taneyev and Nikolai Rimsky-Korsakov known for his children's music, and also for his liturgical and other choral music.";NATIONALITY
881;1;"Joely Fisher (born October 29, 1967) is an American actress.";NATIONALITY
580;3;"When elected President in 2001, Bush asked Rove to give up his direct mail business and join him full-time in Washington.";CONTROL
885;1;"Culbert Levy Olson (November 7, 1876 - April 13, 1962) was a U.S. politician.";NATIONALITY
890;2;"He is of three quarters Irish and one quarter French descent.";NATIONALITY
897;1;"Hasso-Eccard Freiherr von Manteuffel (January 14, 1897 — September 24, 1978) was a German General during World War II.";NATIONALITY
900;1;"Jason Schwartzman (born June 26, 1980) is an American actor.";NATIONALITY
900;2;"Born in Los Angeles, California, he is the son of Italian-American actress Talia Shire and Jack Schwartzman, who is of Jewish descent.";NATIONALITY
903;1;"Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.";NATIONALITY
920;1;"Born to Jamaican immigrants, her father a welder, her mother a nurse, Abbott went to Harrow County Grammar School and then to Newnham College, Cambridge where she read history.";NATIONALITY
936;1;"Rosemary Clooney (May 23, 1928 – June 29, 2002) was an American popular singer and actress.";NATIONALITY
943;1;"William Hindman (April 1, 1743 – January 19, 1822) was an American lawyer and statesman from Talbot County, Maryland.";NATIONALITY
950;1;"Johann Franz Encke (September 23, 1791 – August 26, 1865) was a German astronomer, born in Hamburg.";NATIONALITY
1004;1;"Carrie Fisher (born October 21, 1956) is an American actress, screenwriter and novelist.";NATIONALITY
584;1;"Some of the closest and most trusted advisors to Bush in affairs of policy and politics are women.";CONTROL
1010;1;"Paul Frederic Simon (born October 13, 1941 in Newark Heights, New Jersey) is a renowned Jewish American singer and songwriter, receiving Kennedy Center Honors in 2002.";NATIONALITY
1011;1;"Connop Thirlwall (January 11, 1797 - July 27, 1875) was an English bishop and historian.";NATIONALITY
1047;1;"Garrett Birkhoff (January 19, 1911 - November 22, 1996) was an American mathematician who was born in Princeton, New Jersey, USA and died on November 22,1996 in Water Mill, New York, USA.";NATIONALITY
1059;1;"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.";NATIONALITY
1067;1;"Krist Anthony Novoselic (born May 16, 1965, Compton, California) is an American rock musician best known for being the bassist for Nirvana.";NATIONALITY
